기준년월,지역코드,통합시군구코드,지원센터코드,이용자구분코드,이용자분류코드,행복e음대상자여부,이용금액,이용건수,이용자수
201911,부산,03000003,S64001,저소득층,독거어르신,N,1940168.59,246,46
201911,부산,03000003,S64001,저소득층,소년소녀가장,N,27021.24,5,1
201911,부산,03000003,S64001,저소득층,외국인노동자,N,31575.9,6,1
201911,부산,03000003,S64001,저소득층,재가장애인,N,476620.01,69,14
201911,부산,03000003,S64001,저소득층,저소득가정,N,1412781.73,213,42
201911,부산,03000003,S64001,저소득층,한부모가정,N,169107.88,28,6
201911,부산,03000003,S64001,기초생활보장수급자,저소득가정,Y,40638.56,7,1
201911,부산,03000003,S64001,기초생활보장수급자,재가장애인,N,307460.01,47,8
201911,부산,03000003,S64001,기초생활보장수급자,외국인노동자,N,27021.24,5,1
201911,부산,03000003,S64001,기초생활보장수급자,소년소녀가장,N,29816.98,4,1
201911,부산,03000003,S64001,기초생활보장수급자,다문화가정,N,35994.17,5,1
201911,부산,03000013,S64701,저소득층,기타,N,140000,4,2
201911,부산,03000013,S64701,기초생활보장수급탈락자,재가장애인,N,322134.63,6,4
201911,부산,03000013,S64701,기초생활보장수급탈락자,한부모가정,N,110646.39,2,2
201911,부산,03000013,S64701,기초생활보장수급탈락자,청장년1인가구,N,119276.13,2,2
201911,부산,03000013,S64701,긴급지원대상자,저소득가정,N,734021.4,17,7
201911,부산,03000013,S64701,기초생활보장수급탈락자,부부중심가구,N,110000,2,1
201911,부산,03000013,S64701,긴급지원대상자,조손가정,N,70000,2,1
201911,부산,03000013,S64701,긴급지원대상자,한부모가정,N,60496.7,1,1
201911,부산,03000013,S64701,긴급지원대상자,기타,N,59847.06,1,1
201911,부산,03000013,S64701,긴급지원대상자,청장년1인가구,N,238103.83,4,4
201911,부산,03000013,S64701,기초생활보장수급자,결식아동,N,163292.17,2,1
201911,부산,03000013,S64701,기초생활보장수급자,다문화가정,N,534801.9,13,5
201911,부산,03000013,S64701,기초생활보장수급자,독거어르신,N,2492796.4,61,36
201911,부산,03000013,S64701,기초생활보장수급자,소년소녀가장,N,171588.28,5,2
201911,부산,03000013,S64701,기초생활보장수급자,재가장애인,N,1771394.2,39,20
201911,부산,03000013,S64701,기초생활보장수급자,저소득가정,N,697994.97,17,8
201911,부산,03000013,S64701,기초생활보장수급자,한부모가정,N,661932.24,14,6
201911,부산,03000013,S64701,기초생활보장수급자,기타,N,616980.68,14,8
201911,부산,03000013,S64701,기초생활보장수급자,청장년1인가구,N,240348.74,6,3
201911,부산,03000013,S64701,차상위계층,다문화가정,N,69031.96,2,1
201911,부산,03000013,S64701,차상위계층,독거어르신,N,2838226.46,68,32
201911,부산,03000013,S64701,차상위계층,소년소녀가장,N,58017.83,1,1
201911,부산,03000013,S64701,긴급지원대상자,재가장애인,N,526561.53,11,8
201911,부산,03000013,S64701,긴급지원대상자,독거어르신,N,828250.09,20,10
201911,부산,03000013,S64701,긴급지원대상자,결식아동,N,3002817.63,79,28
201911,부산,03000013,S64701,차상위계층,재가장애인,N,464232.67,10,6
201911,부산,03000013,S64701,차상위계층,저소득가정,N,1081772,26,10
201911,부산,03000013,S64701,차상위계층,한부모가정,N,737162.02,14,5
201911,부산,03000013,S64701,차상위계층,기타,N,468024.07,9,4
201911,부산,03000013,S64701,차상위계층,청장년1인가구,N,58107.84,2,1
201911,부산,03000013,S64701,저소득층,독거어르신,N,799319.61,18,10
201911,부산,03000013,S64701,저소득층,소년소녀가장,N,260429.76,7,3
201911,부산,03000013,S64701,저소득층,재가장애인,N,129221.8,3,2
201911,부산,03000013,S64701,저소득층,저소득가정,N,67399.95,2,1
201911,부산,03000013,S64701,저소득층,한부모가정,N,59847.06,1,1
201911,부산,03000013,S64701,저소득층,청장년1인가구,N,70000,2,1
201911,부산,03000013,S64701,저소득층,노인부부가구,N,69847.06,2,1
201911,부산,03000013,S64701,기초생활보장수급탈락자,독거어르신,N,1382872.22,31,17
201911,부산,03000012,S64801,긴급지원대상자,재가장애인,N,91615,2,1
201911,부산,03000012,S64801,긴급지원대상자,독거어르신,N,1578944.79,54,17
201911,부산,03000012,S64801,긴급지원대상자,결식아동,N,557467.41,16,6
201911,부산,03000012,S64801,기초생활보장수급탈락자,다문화가정,N,91705.7,3,1
201911,부산,03000012,S64801,저소득층,한부모가정,N,276588.38,8,3
201911,부산,03000012,S64801,저소득층,저소득가정,N,91615,2,1
201911,부산,03000012,S64801,저소득층,독거어르신,N,91615,2,1
201911,부산,03000012,S64801,차상위계층,기타,N,739914.66,21,8
201911,부산,03000012,S64801,차상위계층,한부모가정,N,1215021.21,37,13
201911,부산,03000012,S64801,차상위계층,저소득가정,N,1678647.11,50,18
201911,부산,03000012,S64801,차상위계층,재가장애인,N,1413444.76,43,15
201911,부산,03000012,S64801,차상위계층,독거어르신,N,3548713.3,107,38
201911,부산,03000012,S64801,기초생활보장수급자,기타,N,282089.42,8,3
201911,부산,03000012,S64801,긴급지원대상자,저소득가정,N,1399611.11,45,15
201911,부산,03000012,S64801,기초생활보장수급자,한부모가정,N,460544.24,12,5
201911,부산,03000012,S64801,기초생활보장수급자,저소득가정,N,1295484.25,37,14
201911,부산,03000012,S64801,기초생활보장수급자,재가장애인,N,1024431.86,31,11
201911,부산,03000012,S64801,기초생활보장수급자,독거어르신,N,2701144.62,78,29
201911,부산,03000012,S64801,기초생활보장수급자,다문화가정,N,93681.92,3,1
201911,부산,03000012,S64801,긴급지원대상자,기타,N,563654.49,17,6
201911,부산,03000012,S64801,긴급지원대상자,한부모가정,N,91615,2,1
201911,부산,03000012,S64801,기초생활보장수급탈락자,기타,N,92035.69,3,1
201911,부산,03000012,S64801,기초생활보장수급탈락자,저소득가정,N,835080.48,23,9
201911,부산,03000012,S64801,기초생활보장수급탈락자,독거어르신,N,944110.26,28,10
201912,부산,03000003,S02801,기초생활보장수급자,저소득가정,N,428878.78,35,7
201912,부산,03000003,S02801,기초생활보장수급자,한부모가정,N,189177.2,30,6
201912,부산,03000003,S02801,기초생활보장수급자,기타,N,2023097.7,333,75
201912,부산,03000003,S02801,차상위계층,결식아동,N,135394.29,36,5
201912,부산,03000003,S02801,차상위계층,재가장애인,N,60894.3,8,1
201912,부산,03000003,S02801,차상위계층,저소득가정,N,70891.33,4,1
201912,부산,03000003,S02801,차상위계층,한부모가정,N,124990.64,16,2
201912,부산,03000003,S02801,차상위계층,기타,N,202654.46,45,10
201912,부산,03000003,S02801,저소득층,결식아동,N,1045116.1,225,47
201912,부산,03000003,S02801,저소득층,다문화가정,N,526544.62,117,51
201912,부산,03000003,S02801,저소득층,독거어르신,N,234079.77,71,9
201912,부산,03000003,S02801,기초생활보장수급탈락자,기타,N,8182.8,1,1
201912,부산,03000003,S02801,저소득층,노인부부가구,N,3300,1,1
201912,부산,03000003,S02801,저소득층,기타,N,4357628.62,582,89
201912,부산,03000003,S02801,저소득층,한부모가정,N,529871.11,99,16
201912,부산,03000003,S02801,저소득층,저소득가정,N,1318300.82,201,24
201912,부산,03000003,S02801,저소득층,재가장애인,N,2146035.74,251,25
201912,부산,03000003,S02801,긴급지원대상자,결식아동,N,4223547.3,799,139
201912,부산,03000003,S02801,긴급지원대상자,다문화가정,N,494608.38,90,36
201912,부산,03000003,S02801,긴급지원대상자,독거어르신,N,2961.12,1,1
201912,부산,03000003,S02801,긴급지원대상자,재가장애인,N,1424125.66,161,14
201912,부산,03000003,S02801,긴급지원대상자,저소득가정,N,26953.94,8,1
201912,부산,03000003,S02801,긴급지원대상자,기타,N,937552.54,142,40
201912,부산,03000003,S02801,기초생활보장수급자,결식아동,N,1988289.67,478,72
201912,부산,03000003,S02801,기초생활보장수급자,다문화가정,N,60894.3,8,1
201912,부산,03000003,S02801,기초생활보장수급자,독거어르신,N,199776.78,65,44
201912,부산,03000003,S02801,기초생활보장수급자,재가장애인,N,99129.06,19,8
201912,부산,03000004,S02901,기초생활보장수급자,기타,N,534793.08,271,93
201912,부산,03000004,S02901,기초생활보장수급자,한부모가정,N,890617.25,417,105
201912,부산,03000004,S02901,기초생활보장수급자,조손가정,N,284309.89,101,20
201912,부산,03000004,S02901,기초생활보장수급자,저소득가정,N,342024.76,151,38
201912,부산,03000004,S02901,기초생활보장수급자,재가장애인,N,1020204.69,264,99
201912,부산,03000004,S02901,기초생활보장수급자,소년소녀가장,N,11914.66,6,2
201912,부산,03000004,S02901,기초생활보장수급자,독거어르신,N,1052100.16,449,152
201912,부산,03000004,S02901,기초생활보장수급자,다문화가정,N,60995.55,28,6
201912,부산,03000004,S02901,저소득층,독거어르신,N,455151.31,157,36
201912,부산,03000004,S02901,저소득층,다문화가정,N,61524.95,21,4
201912,부산,03000004,S02901,차상위계층,기타,N,36759.97,22,7
201912,부산,03000004,S02901,차상위계층,한부모가정,N,54476.3,37,11
201912,부산,03000004,S02901,차상위계층,조손가정,N,36965.34,11,3
201912,부산,03000004,S02901,차상위계층,저소득가정,N,71328.13,36,9
201912,부산,03000004,S02901,차상위계층,재가장애인,N,77206.85,37,9
201912,부산,03000004,S02901,차상위계층,독거어르신,N,67121.97,30,7
201912,부산,03000004,S02901,기초생활보장수급자,결식아동,N,73668.27,50,20
201912,부산,03000004,S02901,긴급지원대상자,한부모가정,N,5957.33,5,1
201912,부산,03000004,S02901,긴급지원대상자,저소득가정,N,3957.33,3,1
201912,부산,03000004,S02901,긴급지원대상자,독거어르신,N,34012.31,21,8
201912,부산,03000004,S02901,긴급지원대상자,결식아동,N,107200.7,34,8
201912,부산,03000004,S02901,저소득층,기타,N,1643119.99,631,132
201912,부산,03000004,S02901,저소득층,한부모가정,N,103454.48,45,13
201912,부산,03000004,S02901,저소득층,조손가정,N,144973.13,31,6
201912,부산,03000004,S02901,저소득층,저소득가정,N,3628124.14,1613,388
201912,부산,03000004,S02901,저소득층,재가장애인,N,125446.63,61,18
201912,부산,03000005,S03001,기초생활보장수급자,다문화가정,N,24458.84,1,1
201912,부산,03000005,S03001,기초생활보장수급자,저소득가정,N,420774.72,18,16
201912,부산,03000005,S03001,저소득층,저소득가정,N,1903088.3,83,77
201912,부산,03000005,S03001,기초생활보장수급탈락자,저소득가정,N,24458.84,1,1
201912,부산,03000005,S03001,차상위계층,저소득가정,N,114279.04,6,5
201912,부산,03000005,S03001,저소득층,결식아동,N,24458.84,1,1
201912,부산,03000006,S03101,기초생활보장수급자,재가장애인,N,20193.35,1,1
201912,부산,03000006,S03101,기초생활보장수급자,기타,N,40386.7,2,2
201912,부산,03000008,S03301,기초생활보장수급자,기타,N,5756789.18,282,23
201912,부산,03000008,S03301,차상위계층,재가장애인,N,84935.29,13,1
201912,부산,03000008,S03301,차상위계층,저소득가정,N,493143.94,58,10
201912,부산,03000008,S03301,차상위계층,기타,N,4802577.42,450,26
201912,부산,03000008,S03301,저소득층,다문화가정,N,94067.38,8,2
201912,부산,03000008,S03301,저소득층,독거어르신,N,956570.42,89,4
201912,부산,03000008,S03301,저소득층,재가장애인,N,81526.92,14,4
201912,부산,03000008,S03301,저소득층,저소득가정,N,1742586.44,185,25
201912,부산,03000008,S03301,저소득층,기타,N,2393664.55,119,10
201912,부산,03000008,S03301,저소득층,한부모가정,N,259707.25,17,4
201912,부산,03000008,S03301,긴급지원대상자,기타,N,2808542.46,293,42
201912,부산,03000008,S03301,긴급지원대상자,결식아동,N,2072898.68,134,24
201912,부산,03000008,S03301,긴급지원대상자,독거어르신,N,745058.54,41,3
201912,부산,03000008,S03301,긴급지원대상자,저소득가정,N,399627.98,56,14
201912,부산,03000008,S03301,기초생활보장수급자,독거어르신,N,4360011.66,402,32
201912,부산,03000008,S03301,기초생활보장수급자,재가장애인,N,830732.03,145,17
201912,부산,03000008,S03301,기초생활보장수급자,저소득가정,N,4749833.56,307,38
201912,부산,03000008,S03301,기초생활보장수급자,한부모가정,N,84935.29,13,1
201912,부산,03000008,S03301,차상위계층,독거어르신,N,820558.81,80,5
201912,부산,03000009,S03401,기초생활보장수급자,재가장애인,N,207000,1,1
201912,부산,03000011,S03601,긴급지원대상자,결식아동,N,265371.09,13,3
201912,부산,03000011,S03601,저소득층,기타,N,141353.45,6,6
201912,부산,03000011,S03601,저소득층,한부모가정,N,272051.99,6,1
201912,부산,03000011,S03601,저소득층,저소득가정,N,111074.6,3,1
201912,부산,03000011,S03601,저소득층,재가장애인,N,218859.03,8,1
201912,부산,03000011,S03601,저소득층,독거어르신,N,326712.17,10,3
201912,부산,03000011,S03601,차상위계층,저소득가정,N,159895.95,4,3
201912,부산,03000011,S03601,차상위계층,독거어르신,N,783090.88,17,5
201912,부산,03000011,S03601,긴급지원대상자,다문화가정,N,124824.9,4,1
201912,부산,03000011,S03601,긴급지원대상자,한부모가정,N,280030.8,1,1
201912,부산,03000011,S03601,기초생활보장수급자,결식아동,N,462652.25,6,1
201912,부산,03000011,S03601,기초생활보장수급자,독거어르신,N,2688356.38,68,33
201912,부산,03000011,S03601,기초생활보장수급자,재가장애인,N,201072.58,5,2
201912,부산,03000011,S03601,기초생활보장수급자,저소득가정,N,1226515.25,34,11
201912,부산,03000011,S03601,기초생활보장수급자,한부모가정,N,294306.15,8,1
201912,부산,03000011,S03601,기초생활보장수급자,기타,N,302270.9,8,6
201912,부산,03000011,S03601,긴급지원대상자,저소득가정,N,78460,2,1
201912,부산,03000011,S03601,긴급지원대상자,독거어르신,N,40386.7,1,1
201912,부산,03000014,S03901,저소득층,독거어르신,N,1907094.75,183,175
201912,부산,03000014,S03901,차상위계층,한부모가정,N,247563.56,34,2
201912,부산,03000014,S03901,차상위계층,독거어르신,N,369033.63,38,38
201912,부산,03000014,S03901,차상위계층,결식아동,N,5737.5,1,1
201912,부산,03000014,S03901,기초생활보장수급자,한부모가정,N,498380.99,68,4
201912,부산,03000014,S03901,긴급지원대상자,독거어르신,N,1777635.82,203,188
201912,부산,03000014,S03901,긴급지원대상자,결식아동,N,18615.93,2,2
201912,부산,03000014,S03901,기초생활보장수급자,저소득가정,N,444964.85,26,4
201912,부산,03000014,S03901,저소득층,기타,N,10816.29,1,1
201912,부산,03000014,S03901,기초생활보장수급자,독거어르신,N,230313.66,21,21
201912,부산,03000014,S03901,긴급지원대상자,한부모가정,N,240520.7,32,2
201912,부산,03000014,S03901,기초생활보장수급탈락자,독거어르신,N,95114.03,12,9
201912,부산,03000014,S03901,기초생활보장수급탈락자,조손가정,N,115009.16,15,1
